shape model output for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model assumes the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation (2).
these solutions vary the polar radius to fit the pair of Voyager 2 occultations reported in Lindal et al. 1987 to a Gaussian standard deviation of 50 m.
the wind fit spectral coefficients are also allowed to vary within their Gaussian uncertainties following S15 Table 5 (Fit 1).
this model has l=0,2,..., 18 wind spectral cofficients:  -1.251919 -3.595810 -0.078732  0.829230  0.338656 -0.151241 -0.250562 -0.052349  0.066554  0.035832
    0.5448979592    -0.5762674158   -33.0176907958   -34.1483137943    -0.0197330939     0.0001055612 25399.9307066074
    0.5469387755    -0.5787032286   -33.1572525920   -34.2910812851    -0.0197890438     0.0001056186 25398.7079678059
    0.5489795918    -0.5811429239   -33.2970368357   -34.4340573689    -0.0198447520     0.0001056765 25397.4798777116
    0.5510204082    -0.5835865349   -33.4370454299   -34.5772456489    -0.0199002480     0.0001057348 25396.2464241640
    0.5530612245    -0.5860340951   -33.5772802985   -34.7206461497    -0.0199554987     0.0001057935 25395.0075947650
    0.5551020408    -0.5884856384   -33.7177433863   -34.8642607592    -0.0200105031     0.0001058527 25393.7633768761
    0.5571428571    -0.5909411993   -33.8584366595   -35.0080913882    -0.0200652603     0.0001059122 25392.5137576143
    0.5591836735    -0.5934008123   -33.9993621059   -35.1521411087    -0.0201197891     0.0001059723 25391.2587238493
    0.5612244898    -0.5958645126   -34.1405217358   -35.2964118187    -0.0201740877     0.0001060328 25389.9982621998
    0.5632653061    -0.5983323357   -34.2819175814   -35.4409045101    -0.0202281379     0.0001060938 25388.7323590298
    0.5653061224    -0.6008043174   -34.4235516982   -35.5856211931    -0.0202819388     0.0001061553 25387.4610004450
    0.5673469388    -0.6032804939   -34.5654261647   -35.7305639033    -0.0203354898     0.0001062172 25386.1841722893
    0.5693877551    -0.6057609021   -34.7075430829   -35.8757366664    -0.0203888243     0.0001062797 25384.9018601405
    0.5714285714    -0.6082455789   -34.8499045790   -36.0211400171    -0.0204419147     0.0001063427 25383.6140493068
    0.5734693878    -0.6107345620   -34.9925128037   -36.1667757504    -0.0204947547     0.0001064062 25382.3207248225
    0.5755102041    -0.6132278892   -35.1353699322   -36.3126460092    -0.0205473437     0.0001064702 25381.0218714444
    0.5775510204    -0.6157255991   -35.2784781651   -36.4587530622    -0.0205996830     0.0001065347 25379.7174736468
    0.5795918367    -0.6182277304   -35.4218397290   -36.6051013488    -0.0206518112     0.0001065998 25378.4075156182
    0.5816326531    -0.6207343225   -35.5654568761   -36.7516908492    -0.0207036885     0.0001066655 25377.0919812562
    0.5836734694    -0.6232454151   -35.7093318855   -36.8985238190    -0.0207553147     0.0001067317 25375.7708541632
    0.5857142857    -0.6257610485   -35.8534670635   -37.0456025429    -0.0208066892     0.0001067985 25374.4441176422
    0.5877551020    -0.6282812635   -35.9978647435   -37.1929294869    -0.0208578145     0.0001068659 25373.1117546917
    0.5897959184    -0.6308061012   -36.1425272873   -37.3405092705    -0.0209087300     0.0001069339 25371.7737480010
    0.5918367347    -0.6333356033   -36.2874570851   -37.4883419332    -0.0209593945     0.0001070026 25370.4300799455
    0.5938775510    -0.6358698122   -36.4326565560   -37.6364298792    -0.0210098079     0.0001070718 25369.0807325816
    0.5959183673    -0.6384087704   -36.5781281488   -37.7847755439    -0.0210599700     0.0001071417 25367.7256876413
    0.5979591837    -0.6409525214   -36.7238743423   -37.9333813937    -0.0211098804     0.0001072122 25366.3649265275
    0.6000000000    -0.6435011088   -36.8698976458   -38.0822523205    -0.0211595808     0.0001072834 25364.9984303479
    0.6020408163    -0.6460545771   -37.0162006001   -38.2313888502    -0.0212090360     0.0001073553 25363.6261806427
    0.6040816327    -0.6486129710   -37.1627857773   -38.3807932421    -0.0212582406     0.0001074279 25362.2481576024
    0.6061224490    -0.6511763362   -37.3096557821   -38.5304680901    -0.0213071943     0.0001075012 25360.8643405949
    0.6081632653    -0.6537447186   -37.4568132522   -38.6804160213    -0.0213558971     0.0001075751 25359.4747086605
    0.6102040816    -0.6563181648   -37.6042608584   -38.8306410502    -0.0214043722     0.0001076498 25358.0792405062
    0.6122448980    -0.6588967220   -37.7520013062   -38.9811460129    -0.0214526221     0.0001077253 25356.6779145002
    0.6142857143    -0.6614804381   -37.9000373354   -39.1319322146    -0.0215006217     0.0001078015 25355.2707086664
    0.6163265306    -0.6640693616   -38.0483717214   -39.2830024150    -0.0215483706     0.0001078785 25353.8576006780
    0.6183673469    -0.6666635414   -38.1970072760   -39.4343594086    -0.0215958687     0.0001079562 25352.4385678521
    0.6204081633    -0.6692630273   -38.3459468472   -39.5860060252    -0.0216431156     0.0001080347 25351.0135871433
    0.6224489796    -0.6718678696   -38.4951933211   -39.7379474501    -0.0216901513     0.0001081141 25349.5826351376
    0.6244897959    -0.6744781195   -38.6447496216   -39.8901848663    -0.0217369456     0.0001081943 25348.1456880454
    0.6265306122    -0.6770938286   -38.7946187117   -40.0427206574    -0.0217834884     0.0001082753 25346.7027216959
    0.6285714286    -0.6797150493   -38.9448035941   -40.1955577911    -0.0218297789     0.0001083571 25345.2537115293
    0.6306122449    -0.6823418347   -39.0953073120   -40.3486992721    -0.0218758165     0.0001084397 25343.7986325908
    0.6326530612    -0.6849742386   -39.2461329497   -40.5021481418    -0.0219216006     0.0001085232 25342.3374595227
    0.6346938776    -0.6876123158   -39.3972836338   -40.6559097448    -0.0219671697     0.0001086076 25340.8701665580
    0.6367346939    -0.6902561213   -39.5487625338   -40.8099855624    -0.0220124945     0.0001086930 25339.3967275120
    0.6387755102    -0.6929057114   -39.7005728628   -40.9643781358    -0.0220575631     0.0001087792 25337.9171157756
    0.6408163265    -0.6955611429   -39.8527178787   -41.1190906492    -0.0221023744     0.0001088663 25336.4313043067
    0.6428571429    -0.6982224734   -40.0052008849   -41.2741263249    -0.0221469269     0.0001089544 25334.9392656226
    0.6448979592    -0.7008897614   -40.1580252311   -41.4294884240    -0.0221912190     0.0001090433 25333.4409717918
    0.6469387755    -0.7035630662   -40.3111943147   -41.5851811619    -0.0222352651     0.0001091332 25331.9363944254
    0.6489795918    -0.7062424480   -40.4647115813   -41.7412088183    -0.0222790797     0.0001092241 25330.4255046684
    0.6510204082    -0.7089279677   -40.6185805260   -41.8975728991    -0.0223226280     0.0001093160 25328.9082731909
    0.6530612245    -0.7116196872   -40.7728046940   -42.0542768123    -0.0223659077     0.0001094088 25327.3846701791
    0.6551020408    -0.7143176693   -40.9273876824   -42.2113240057    -0.0224089162     0.0001095026 25325.8546653256
    0.6571428571    -0.7170219777   -41.0823331405   -42.3687179669    -0.0224516507     0.0001095973 25324.3182278203
    0.6591836735    -0.7197326770   -41.2376447712   -42.5264622239    -0.0224941080     0.0001096931 25322.7753263399
    0.6612244898    -0.7224498329   -41.3933263324   -42.6845610492    -0.0225362972     0.0001097898 25321.2259291934
    0.6632653061    -0.7251735117   -41.5493816378   -42.8430191633    -0.0225782341     0.0001098877 25319.6700066887
    0.6653061224    -0.7279037813   -41.7058145582   -43.0018383441    -0.0226198822     0.0001099865 25318.1075269482
    0.6673469388    -0.7306407100   -41.8626290228   -43.1610222731    -0.0226612372     0.0001100864 25316.5384569275
    0.6693877551    -0.7333843675   -42.0198290204   -43.3205746737    -0.0227022944     0.0001101872 25314.9627634423
    0.6714285714    -0.7361348246   -42.1774186009   -43.4804993113    -0.0227430488     0.0001102891 25313.3804131672
    0.6734693878    -0.7388921529   -42.3354018762   -43.6407999936    -0.0227834952     0.0001103920 25311.7913726353
    0.6755102041    -0.7416564254   -42.4937830220   -43.8014805711    -0.0228236279     0.0001104959 25310.1956082367
    0.6775510204    -0.7444277160   -42.6525662790   -43.9625456884    -0.0228634538     0.0001106009 25308.5930862176
    0.6795918367    -0.7472061000   -42.8117559545   -44.1239998467    -0.0229029765     0.0001107070 25306.9837726797
    0.6816326531    -0.7499916536   -42.9713564236   -44.2858456108    -0.0229421643     0.0001108141 25305.3676335786
    0.6836734694    -0.7527844546   -43.1313721313   -44.4480869976    -0.0229810097     0.0001109222 25303.7446347236
    0.6857142857    -0.7555845816   -43.2918075933   -44.6107280692    -0.0230195049     0.0001110314 25302.1147417766
    0.6877551020    -0.7583921149   -43.4526673983   -44.7737729331    -0.0230576413     0.0001111415 25300.4779202510
    0.6897959184    -0.7612071357   -43.6139562096   -44.9372257437    -0.0230954103     0.0001112527 25298.8341355112
    0.6918367347    -0.7640297268   -43.7756787663   -45.1010907020    -0.0231328022     0.0001113649 25297.1833527719
    0.6938775510    -0.7668599722   -43.9378398857   -45.2653720569    -0.0231698073     0.0001114781 25295.5255370970
    0.6959183673    -0.7696979575   -44.1004444649   -45.4300741057    -0.0232064151     0.0001115923 25293.8606533993
    0.6979591837    -0.7725437695   -44.2634974825   -45.5952025746    -0.0232426385     0.0001117076 25292.1886664398
    0.7000000000    -0.7753974966   -44.4270040008   -45.7607603876    -0.0232784404     0.0001118238 25290.5095408268
    0.7020408163    -0.7782592286   -44.5909691678   -45.9267519492    -0.0233138076     0.0001119410 25288.8232413085
    0.7040816327    -0.7811290570   -44.7553982192   -46.0931817550    -0.0233487274     0.0001120592 25287.1297328652
    0.7061224490    -0.7840070746   -44.9202964804   -46.2600543542    -0.0233831861     0.0001121783 25285.4289800131
    0.7081632653    -0.7868933760   -45.0856693690   -46.4273743512    -0.0234171695     0.0001122984 25283.7209475692
    0.7102040816    -0.7897880574   -45.2515223968   -46.5951464066    -0.0234506629     0.0001124193 25282.0056006906
    0.7122448980    -0.7926912167   -45.4178611722   -46.7633752392    -0.0234836506     0.0001125412 25280.2829048888
    0.7142857143    -0.7956029535   -45.5846914028   -46.9320656267    -0.0235161165     0.0001126639 25278.5528260450
    0.7163265306    -0.7985233692   -45.7520188977   -47.1012224080    -0.0235480435     0.0001127875 25276.8153304251
    0.7183673469    -0.8014525670   -45.9198495701   -47.2708504848    -0.0235794142     0.0001129119 25275.0703846961
    0.7204081633    -0.8043906520   -46.0881894401   -47.4409548231    -0.0236102099     0.0001130371 25273.3179559427
    0.7224489796    -0.8073377312   -46.2570446372   -47.6115405852    -0.0236404140     0.0001131631 25271.5580116852
    0.7244897959    -0.8102939134   -46.4264214035   -47.7826130166    -0.0236700089     0.0001132899 25269.7905198975
    0.7265306122    -0.8132593097   -46.5963260961   -47.9541768979    -0.0236989672     0.0001134175 25268.0154490264
    0.7285714286    -0.8162340331   -46.7667651908   -48.1262374786    -0.0237272675     0.0001135457 25266.2327680115
    0.7306122449    -0.8192181987   -46.9377452847   -48.2988000850    -0.0237548876     0.0001136746 25264.4424463060
    0.7326530612    -0.8222119238   -47.1092730996   -48.4718701231    -0.0237818044     0.0001138041 25262.6444538984
    0.7346938776    -0.8252153280   -47.2813554856   -48.6454530819    -0.0238079944     0.0001139342 25260.8387613354
    0.7367346939    -0.8282285332   -47.4539994242   -48.8195545360    -0.0238334328     0.0001140649 25259.0253397452
    0.7387755102    -0.8312516635   -47.6272120320   -48.9941801497    -0.0238580944     0.0001141962 25257.2041609317
    0.7408163265    -0.8342848456   -47.8010005647   -49.1693356801    -0.0238819530     0.0001143279 25255.3751987471
    0.7428571429    -0.8373282086   -47.9753724206   -49.3450269810    -0.0239049817     0.0001144600 25253.5384276942
    0.7448979592    -0.8403818842   -48.1503351447   -49.5212600069    -0.0239271526     0.0001145926 25251.6938229351
    0.7469387755    -0.8434460067   -48.3258964330   -49.6980408175    -0.0239484373     0.0001147255 25249.8413607133
    0.7489795918    -0.8465207132   -48.5020641364   -49.8753755817    -0.0239688064     0.0001148587 25247.9810183977
    0.7510204082    -0.8496061434   -48.6788462656   -50.0532705831    -0.0239882297     0.0001149922 25246.1127745273
    0.7530612245    -0.8527024401   -48.8562509955   -50.2317322241    -0.0240066762     0.0001151259 25244.2366088587
    0.7551020408    -0.8558097488   -49.0342866700   -50.4107670321    -0.0240241144     0.0001152598 25242.3525024153
    0.7571428571    -0.8589282182   -49.2129618067   -50.5903816644    -0.0240405117     0.0001153938 25240.4604375391
    0.7591836735    -0.8620580001   -49.3922851027   -50.7705829143    -0.0240558349     0.0001155278 25238.5603979445
    0.7612244898    -0.8651992496   -49.5722654391   -50.9513777173    -0.0240700500     0.0001156618 25236.6523687749
    0.7632653061    -0.8683521249   -49.7529118872   -51.1327731576    -0.0240831224     0.0001157958 25234.7363366614
    0.7653061224    -0.8715167878   -49.9342337142   -51.3147764748    -0.0240950166     0.0001159297 25232.8122897849
    0.7673469388    -0.8746934035   -50.1162403889   -51.4973950710    -0.0241056967     0.0001160634 25230.8802179406
    0.7693877551    -0.8778821410   -50.2989415880   -51.6806365183    -0.0241151258     0.0001161969 25228.9401126055
    0.7714285714    -0.8810831728   -50.4823472028   -51.8645085667    -0.0241232666     0.0001163301 25226.9919670094
    0.7734693878    -0.8842966755   -50.6664673458   -52.0490191523    -0.0241300811     0.0001164629 25225.0357762092
    0.7755102041    -0.8875228296   -50.8513123577   -52.2341764056    -0.0241355307     0.0001165953 25223.0715371666
    0.7775510204    -0.8907618196   -51.0368928148   -52.4199886607    -0.0241395764     0.0001167272 25221.0992488283
    0.7795918367    -0.8940138344   -51.2232195364   -52.6064644645    -0.0241421784     0.0001168586 25219.1189113596
    0.7816326531    -0.8972790671   -51.4103035930   -52.7936125866    -0.0241432965     0.0001169893 25217.1305272894
    0.7836734694    -0.9005577156   -51.5981563144   -52.9814420292    -0.0241428902     0.0001171194 25215.1341018264
    0.7857142857    -0.9038499823   -51.7867892983   -53.1699620382    -0.0241409184     0.0001172487 25213.1296420454
    0.7877551020    -0.9071560743   -51.9762144194   -53.3591821137    -0.0241373397     0.0001173771 25211.1171569709
    0.7897959184    -0.9104762040   -52.1664438387   -53.5491120217    -0.0241321123     0.0001175047 25209.0966576642
    0.7918367347    -0.9138105888   -52.3574900132   -53.7397618064    -0.0241251939     0.0001176313 25207.0681573150
    0.7938775510    -0.9171594514   -52.5493657065   -53.9311418022    -0.0241165424     0.0001177569 25205.0316713385
    0.7959183673    -0.9205230201   -52.7420839987   -54.1232623199    -0.0241061093     0.0001178813 25202.9872174763
    0.7979591837    -0.9239015290   -52.9356582985   -54.3161327643    -0.0240938247     0.0001180044 25200.9348159034
    0.8000000000    -0.9272952180   -53.1301023542   -54.5097660318    -0.0240796737     0.0001181263 25198.8744893405
    0.8020408163    -0.9307043332   -53.3254302661   -54.7041737473    -0.0240636133     0.0001182469 25196.8062631720
    0.8040816327    -0.9341291270   -53.5216564995   -54.8993678979    -0.0240456000     0.0001183660 25194.7301655712
    0.8061224490    -0.9375698586   -53.7187958976   -55.0953608485    -0.0240255908     0.0001184837 25192.6462276305
    0.8081632653    -0.9410267938   -53.9168636960   -55.2921653584    -0.0240035422     0.0001185998 25190.5544833389
    0.8102040816    -0.9445002057   -54.1158755372   -55.4897945980    -0.0239794113     0.0001187143 25188.4549636875
    0.8122448980    -0.9479903746   -54.3158474857   -55.6882621674    -0.0239531549     0.0001188271 25186.3477056324
    0.8142857143    -0.9514975886   -54.5167960447   -55.8875821153    -0.0239247303     0.0001189381 25184.2327513030
    0.8163265306    -0.9550221437   -54.7187381727   -56.0877689574    -0.0238940948     0.0001190474 25182.1101446161
    0.8183673469    -0.9585643440   -54.9216913014   -56.2888333310    -0.0238611298     0.0001191545 25179.9799313624
    0.8204081633    -0.9621245024   -55.1256733545   -56.4907945475    -0.0238258595     0.0001192596 25177.8421592982
    0.8224489796    -0.9657029407   -55.3307027670   -56.6936689055    -0.0237882467     0.0001193627 25175.6968782418
    0.8244897959    -0.9692999900   -55.5367985066   -56.8974730074    -0.0237482501     0.0001194637 25173.5441401756
    0.8265306122    -0.9729159908   -55.7439800947   -57.1022240335    -0.0237058288     0.0001195626 25171.3839993541
    0.8285714286    -0.9765512941   -55.9522676300   -57.3079397675    -0.0236609424     0.0001196592 25169.2165124187
    0.8306122449    -0.9802062611   -56.1616818123   -57.5146382633    -0.0236135447     0.0001197536 25167.0417385179
    0.8326530612    -0.9838812640   -56.3722439680   -57.7223327738    -0.0235634949     0.0001198453 25164.8597394364
    0.8346938776    -0.9875766864   -56.5839760772   -57.9310489492    -0.0235108569     0.0001199346 25162.6705797308
    0.8367346939    -0.9912929239   -56.7969008020   -58.1408072718    -0.0234555927     0.0001200215 25160.4743245668
    0.8387755102    -0.9950303845   -57.0110415164   -58.3516289692    -0.0233976650     0.0001201060 25158.2710416816
    0.8408163265    -0.9987894889   -57.2264223382   -58.5635360474    -0.0233370367     0.0001201879 25156.0608044113
    0.8428571429    -1.0025706719   -57.4430681625   -58.7765464051    -0.0232735858     0.0001202670 25153.8436873010
    0.8448979592    -1.0063743820   -57.6610046973   -58.9906855170    -0.0232073083     0.0001203433 25151.6197661185
    0.8469387755    -1.0102010827   -57.8802585008   -59.2059808637    -0.0231382202     0.0001204170 25149.3891179084
    0.8489795918    -1.0140512533   -58.1008570218   -59.4224579447    -0.0230662875     0.0001204880 25147.1518210493
    0.8510204082    -1.0179253889   -58.3228286418   -59.6401426416    -0.0229914666     0.0001205563 25144.9079553141
    0.8530612245    -1.0218240020   -58.5462027200   -59.8590547285    -0.0229135901     0.0001206214 25142.6576019339
    0.8551020408    -1.0257476230   -58.7710096411   -60.0792309363    -0.0228327689     0.0001206837 25140.4008436651
    0.8571428571    -1.0296968008   -58.9972808661   -60.3007009339    -0.0227489717     0.0001207433 25138.1377648617
    0.8591836735    -1.0336721045   -59.2250489867   -60.5234945629    -0.0226621505     0.0001208001 25135.8684515502
    0.8612244898    -1.0376741234   -59.4543477825   -60.7476363777    -0.0225721442     0.0001208536 25133.5929911046
    0.8632653061    -1.0417034691   -59.6852122830   -60.9731681808    -0.0224790710     0.0001209044 25131.3114686472
    0.8653061224    -1.0457607758   -59.9176788330   -61.2001246474    -0.0223829019     0.0001209523 25129.0239743864
    0.8673469388    -1.0498467020   -60.1517851626   -61.4285361581    -0.0222835086     0.0001209972 25126.7305999569
    0.8693877551    -1.0539619319   -60.3875704629   -61.6584419852    -0.0221808924     0.0001210390 25124.4314368193
    0.8714285714    -1.0581071761   -60.6250754655   -61.8898853282    -0.0220750965     0.0001210782 25122.1265762026
    0.8734693878    -1.0622831742   -60.8643425293   -62.1229029401    -0.0219660230     0.0001211143 25119.8161090413
    0.8755102041    -1.0664906953   -61.1054157324   -62.3575356103    -0.0218536145     0.0001211474 25117.5001259048
    0.8775510204    -1.0707305406   -61.3483409720   -62.5938334932    -0.0217379453     0.0001211779 25115.1787169189
    0.8795918367    -1.0750035447   -61.5931660703   -62.8318378996    -0.0216189018     0.0001212054 25112.8519716788
    0.8816326531    -1.0793105778   -61.8399408902   -63.0715974169    -0.0214964616     0.0001212300 25110.5199791526
    0.8836734694    -1.0836525480   -62.0887174586   -63.3131671784    -0.0213706791     0.0001212522 25108.1828275735
    0.8857142857    -1.0880304035   -62.3395501007   -63.5565920952    -0.0212413899     0.0001212713 25105.8406043201
    0.8877551020    -1.0924451350   -62.5924955840   -63.8019337052    -0.0211086773     0.0001212879 25103.4933957834
    0.8897959184    -1.0968977787   -62.8476132749   -64.0492478417    -0.0209724796     0.0001213020 25101.1412872184
    0.8918367347    -1.1013894190   -63.1049653087   -64.2985926500    -0.0208327271     0.0001213135 25098.7843625792
    0.8938775510    -1.1059211919   -63.3646167727   -64.5500363977    -0.0206894755     0.0001213226 25096.4227043346
    0.8959183673    -1.1104942885   -63.6266359071   -64.8036382286    -0.0205425658     0.0001213292 25094.0563932629
    0.8979591837    -1.1151099586   -63.8910943224   -65.0594754035    -0.0203920968     0.0001213337 25091.6855085880
    0.9000000000    -1.1197695150   -64.1580672368   -65.3176142620    -0.0202379134     0.0001213358 25089.3101250377
    0.9020408163    -1.1244743380   -64.4276337361   -65.5781375264    -0.0200800792     0.0001213360 25086.9303134863
    0.9040816327    -1.1292258803   -64.6998770572   -65.8411208859    -0.0199184624     0.0001213340 25084.5461428771
    0.9061224490    -1.1340256726   -64.9748848997   -66.1066542499    -0.0197531015     0.0001213303 25082.1576799579
    0.9081632653    -1.1388753294   -65.2527497676   -66.3748225500    -0.0195838645     0.0001213246 25079.7649889779
    0.9102040816    -1.1437765557   -65.5335693460   -66.6457248377    -0.0194107751     0.0001213175 25077.3681313452
    0.9122448980    -1.1487311539   -65.8174469161   -66.9194576417    -0.0192337156     0.0001213087 25074.9671652404
    0.9142857143    -1.1537410325   -66.1044918138   -67.1961290409    -0.0190526638     0.0001212985 25072.5621451793
    0.9163265306    -1.1588082142   -66.3948199388   -67.4758501785    -0.0188675370     0.0001212871 25070.1531215168
    0.9183673469    -1.1639348463   -66.6885543185   -67.7587393473    -0.0186782524     0.0001212745 25067.7401398843
    0.9204081633    -1.1691232113   -66.9858257369   -68.0449236569    -0.0184847458     0.0001212609 25065.3232405490
    0.9224489796    -1.1743757395   -67.2867734365   -68.3345362917    -0.0182869116     0.0001212465 25062.9024576838
    0.9244897959    -1.1796950225   -67.5915459031   -68.6277203786    -0.0180846562     0.0001212314 25060.4778203008
    0.9265306122    -1.1850838286   -67.9003017483   -68.9246284326    -0.0178778733     0.0001212157 25058.0493612685
    0.9285714286    -1.1905451201   -68.2132107017   -69.2254230551    -0.0176664383     0.0001211997 25055.6171000045
    0.9306122449    -1.1960820730   -68.5304547326   -69.5302786743    -0.0174502197     0.0001211834 25053.1810510346
    0.9326530612    -1.2016980990   -68.8522293213   -69.8393824026    -0.0172290715     0.0001211670 25050.7412260111
    0.9346938776    -1.2073968710   -69.1787449051   -70.1529352905    -0.0170028298     0.0001211507 25048.2976332777
    0.9367346939    -1.2131823517   -69.5102285299   -70.4711540697    -0.0167713145     0.0001211346 25045.8502773614
    0.9387755102    -1.2190588266   -69.8469257429   -70.7942729158    -0.0165343273     0.0001211188 25043.3991583781
    0.9408163265    -1.2250309424   -70.1891027733   -71.1225456704    -0.0162916519     0.0001211036 25040.9442713333
    0.9428571429    -1.2311037506   -70.5370490537   -71.4562477004    -0.0160430429     0.0001210891 25038.4856052981
    0.9448979592    -1.2372827589   -70.8910801509   -71.7956789362    -0.0157882272     0.0001210754 25036.0231424302
    0.9469387755    -1.2435739909   -71.2515411916   -72.1411672364    -0.0155269036     0.0001210627 25033.5568569009
    0.9489795918    -1.2499840563   -71.6188108859   -72.4930720751    -0.0152587363     0.0001210510 25031.0867243722
    0.9510204082    -1.2565202341   -71.9933062850   -72.8517890309    -0.0149833505     0.0001210405 25028.6127159383
    0.9530612245    -1.2631905710   -72.3754884407   -73.2177554654    -0.0147003328     0.0001210314 25026.1347952045
    0.9551020408    -1.2700040004   -72.7658691871   -73.5914562440    -0.0144092124     0.0001210237 25023.6529237876
    0.9571428571    -1.2769704845   -73.1650193268   -73.9734317197    -0.0141094580     0.0001210175 25021.1670611796
    0.9591836735    -1.2841011890   -73.5735785965   -74.3642874451    -0.0138004728     0.0001210129 25018.6771646045
    0.9612244898    -1.2914086960   -73.9922679079   -74.7647058537    -0.0134815854     0.0001210099 25016.1831888696
    0.9632653061    -1.2989072697   -74.4219045316   -75.1754609230    -0.0131520401     0.0001210087 25013.6850862158
    0.9653061224    -1.3066131882   -74.8634211408   -75.5974341402    -0.0128109436     0.0001210091 25011.1828061715
    0.9673469388    -1.3145451659   -75.3178899826   -76.0316409609    -0.0124573046     0.0001210113 25008.6762950646
    0.9693877551    -1.3227248956   -75.7865539757   -76.4792565866    -0.0120899413     0.0001210152 25006.1655009073
    0.9714285714    -1.3311777582   -76.2708673246   -76.9416579006    -0.0117075041     0.0001210208 25003.6503787377
    0.9734693878    -1.3399337634   -76.7725494708   -77.4204717170    -0.0113083765     0.0001210280 25001.1308833250
    0.9755102041    -1.3490288258   -77.2936581616   -77.9176460007    -0.0108906423     0.0001210367 24998.6069694042
    0.9775510204    -1.3585065303   -77.8366906282   -78.4355452398    -0.0104519847     0.0001210467 24996.0785929699
    0.9795918367    -1.3684206412   -78.4047273409   -78.9770868351    -0.0099895577     0.0001210579 24993.5457134239
    0.9816326531    -1.3788387766   -79.0016425268   -79.5459409359    -0.0094997994     0.0001210701 24991.0082971717
    0.9836734694    -1.3898479862   -79.6324237728   -80.1468337385    -0.0089781476     0.0001210830 24988.4663237715
    0.9857142857    -1.4015635991   -80.3036789465   -80.7860285779    -0.0084185892     0.0001210963 24985.9197846810
    0.9877551020    -1.4141440401   -81.0244851196   -81.4721315127    -0.0078129034     0.0001211097 24983.3686739582
    0.9897959184    -1.4278174270   -81.8079124837   -82.2175377144    -0.0071493090     0.0001211227 24980.8130076563
    0.9918367347    -1.4429339318   -82.6740244067   -83.0412789124    -0.0064098003     0.0001211349 24978.2528074504
    0.9938775510    -1.4600831244   -83.6566007642   -83.9754045393    -0.0055641755     0.0001211459 24975.6881055180
    0.9959183673    -1.4804147767   -84.8215186329   -85.0824284945    -0.0045537361     0.0001211549 24973.1189601129
    0.9979591837    -1.5068978001   -86.3388841007   -86.5237988214    -0.0032273707     0.0001211614 24970.5454610830
    0.9981447124    -1.5098724146   -86.5093169626   -86.6856626013    -0.0030778120     0.0001211619 24970.3112930445
    0.9983302412    -1.5129997231   -86.6884985354   -86.8558291421    -0.0029204700     0.0001211623 24970.0770896708
    0.9985157699    -1.5163060092   -86.8779347757   -87.0357280022    -0.0027540113     0.0001211627 24969.8428510497
    0.9987012987    -1.5198260904   -87.0796205724   -87.2272528903    -0.0025766700     0.0001211630 24969.6085772843
    0.9988868275    -1.5236077873   -87.2962958471   -87.4330047896    -0.0023860212     0.0001211634 24969.3742684975
    0.9990723562    -1.5277199472   -87.5319052508   -87.6567283497    -0.0021785741     0.0001211637 24969.1399248400
    0.9992578850    -1.5322682374   -87.7925030866   -87.9041710102    -0.0019489729     0.0001211639 24968.9055465048
    0.9994434137    -1.5374305386   -88.0882811581   -88.1850080789    -0.0016882032     0.0001211642 24968.6711337516
    0.9996289425    -1.5435536961   -88.4391122386   -88.5181054608    -0.0013786918     0.0001211644 24968.4366869622
    0.9998144712    -1.5515331758   -88.8963027451   -88.9521706942    -0.0009750797     0.0001211646 24968.2022067920
    1.0000000000    -1.5707963268   -90.0000000000   -90.0000000000     0.0000000000     0.0001211647 24967.9676950646
